Zero_Return_Penalty_Param,Return Mean,Neg_Return_Penalty_Param,Return Variance
47,0.0187939,74,0.121858
47,0.00545916,75,0.023142
47,0.0128643,76,0.0275656
47,-0.00794795,77,0.0151138
47,0.00140763,78,0.0317216
47,0.00401868,79,0.0213598
47,-0.00511776,80,0.0215964
47,-0.0123393,81,0.028846
47,0.00131881,82,0.0126678
47,-0.00352308,83,0.0109221
47,0.00449296,84,0.0151634
47,0.00550363,85,0.0161188
47,0.00280283,86,0.0122096
47,0.00982688,87,0.012581
47,0.00210668,88,0.0108105
47,-0.00739905,89,0.0161814
47,-0.00068523,90,0.0121627
47,-0.00962679,91,0.0115387
47,0.00493076,92,0.0133995
47,-0.00640726,93,0.0115709
47,-0.00320266,94,0.0132901
47,-0.00754891,95,0.0142551
47,-0.000991475,96,0.0118568
47,0.00362999,97,0.00653029
47,-0.00121727,98,0.00325214
47,0.0053929,99,0.00283125
47,0.0057351,100,0.00444082
48,-0.00122498,0,0.00230125
48,0.00250006,1,0.00200523
48,0.0044912,2,0.00181411
48,-0.00173511,3,0.00312069
48,0.00499563,4,0.00293608
48,0.000125217,5,0.00297642
48,-0.00175732,6,0.00176975
48,0.000281956,7,0.00165001
48,-0.000109528,8,0.00152004
48,0.000689481,9,0.00145151
48,0.00134243,10,0.00170514
48,0.0011305,11,0.00160826
48,0.00290585,12,0.00182854
48,0.00150153,13,0.00221331
48,0.000507732,14,0.00207832
48,-0.000758857,15,0.00130928
48,0.00275494,16,0.00172294
48,0.00125202,17,0.00160969
48,-0.00115496,18,0.00143582
48,0.00232245,19,0.00152231
48,0.000615316,20,0.00113058
48,0.00117788,21,0.000671928
48,0.00414677,22,0.00112148
48,0.000114907,23,0.000794546
48,0.00394111,24,0.0010797
48,0.00238288,25,0.00117504
48,0.00249671,26,0.00122079
48,-0.000991991,27,0.00100973
48,-0.000512915,28,0.00119394
48,-0.00201968,29,0.000940325
48,0.00184153,30,0.00114278
48,0.00246903,31,0.00111564
48,-0.00207603,32,0.00125772
48,0.000292316,33,0.001122
48,0.00290427,34,0.000789904
48,0.00200866,35,0.00101413
48,0.00119476,36,0.000874711
48,-0.0023625,37,0.00108372
48,0.00115479,38,0.00176112
48,-0.002085,39,0.00103011
48,-0.00167298,40,0.00162255
48,-0.00187152,41,0.00130271
48,-0.00260068,42,0.00109199
48,0.000185746,43,0.000966693
48,0.000750218,44,0.00179183
48,-0.00201104,45,0.00121831
48,-0.00155979,46,0.00090716
48,0.00222694,47,0.0011692
48,0.00303281,48,0.00123019
48,-0.00113191,49,0.00104919
48,-0.00185068,50,0.00106325
48,0.000610886,51,0.00117135
48,0.000617928,52,0.00125336
48,8.08065e-06,53,0.00101398
48,0.00223007,54,0.00101488
48,-0.00228926,55,0.00126241
48,-0.0026529,56,0.00121273
48,-0.000313229,57,0.000971918
48,0.00289065,58,0.00109194
48,-0.000195757,59,0.00109157
48,-0.00312132,60,0.00117508
48,-0.000870731,61,0.00152702
48,-0.00143964,62,0.000893877
48,0.000166676,63,0.00117359
48,0.00155739,64,0.000888431
48,0.00397702,65,0.00138653
48,-0.00197291,66,0.00135206
48,-0.000136502,67,0.00174759
48,0.00097139,68,0.0020001
48,0.00102314,69,0.00124563
48,0.00234287,70,0.00194687
48,0.00352655,71,0.0014317
48,0.00230441,72,0.00185295
48,0.0021083,73,0.00139687
48,0.00450608,74,0.00134385
48,5.74929e-05,75,0.00163338
48,-0.00141696,76,0.00107489
48,-0.00148287,77,0.00156352
48,0.000229753,78,0.00148163
48,0.00385136,79,0.00122884
48,-0.00158685,80,0.00170301
48,0.00395925,81,0.00107471
48,0.00144375,82,0.00204516
48,-0.00313584,83,0.00241504
48,0.00020945,84,0.00195008
48,-0.00184972,85,0.00141565
48,0.00413383,86,0.00147322
48,0.0013356,87,0.00248421
48,0.00238327,88,0.0016427
48,0.000250353,89,0.00196299
48,-0.00121717,90,0.00281819
48,0.000828897,91,0.00186097
48,-0.00061224,92,0.00195606
48,-0.00306578,93,0.00169787
48,0.00110663,94,0.00243387
48,-0.000434336,95,0.00229433
48,0.00120473,96,0.00196094
48,-0.00103261,97,0.00224837
48,-0.00135526,98,0.00233561
48,0.00388477,99,0.00187484
48,-0.0019851,100,0.00180839
49,-0.00292682,0,0.00206085
49,0.0019778,1,0.00240191
49,-0.0010278,2,0.00138975
49,-0.000170028,3,0.00189253
49,0.00135699,4,0.00274146
49,-0.00124241,5,0.00121099
49,-0.0053352,6,0.00183415
49,0.00127588,7,0.00202736
49,0.00289581,8,0.00144318
49,0.00563163,9,0.00213251
49,-0.001119,10,0.00139652
49,-7.60268e-06,11,0.00196354
49,0.00221804,12,0.00156994
49,-0.00028357,13,0.00212652
49,-0.00109891,14,0.00128978
49,0.00731169,15,0.00140114
49,-0.00275921,16,0.0021503
49,-0.00495219,17,0.00251612
49,-0.00169809,18,0.00197301
49,0.000355511,19,0.00205471
49,0.0011153,20,0.00126795
49,0.00294366,21,0.00200488
49,-0.00156681,22,0.0021656
49,0.00181192,23,0.0018784
49,-0.00279552,24,0.00179859
49,0.00124225,25,0.00176066
49,-0.00110888,26,0.0017561
49,-0.000658874,27,0.00253458
49,0.00035219,28,0.00215872
49,-0.00282127,29,0.00257437
49,-0.000117977,30,0.00241217
49,0.00281571,31,0.00171773
49,0.00143877,32,0.00215446
49,0.000948752,33,0.0014899
49,-0.00317098,34,0.00249443
49,-0.000533776,35,0.00228661
49,0.00468649,36,0.00261717
49,-0.00225806,37,0.00176059
49,0.00265667,38,0.00240189
49,-0.00426393,39,0.00238099
49,-0.00142257,40,0.00263755
49,-0.00279944,41,0.00250827
49,0.00219021,42,0.00217359
49,0.000544836,43,0.00187172
49,0.00356126,44,0.00247088
49,0.00269057,45,0.00279555
49,-0.00319011,46,0.00303854
49,-0.00457613,47,0.00375776
49,-0.000962419,48,0.00256122
49,0.00263665,49,0.00225787
49,0.00462385,50,0.00331898
49,-0.00126635,51,0.00223
49,-0.00103598,52,0.00278285
49,-0.00453227,53,0.00330067
49,-0.0003327,54,0.00253633
49,-0.00283158,55,0.0032212
49,-0.00037912,56,0.00238106
49,0.00205055,57,0.00306399
49,0.00377826,58,0.00298592
49,0.00236573,59,0.00240483
49,0.00382507,60,0.00372276
49,3.46383e-06,61,0.00190125
49,0.00160493,62,0.00242502
49,-0.000295129,63,0.0030914
49,0.00123703,64,0.00165313
49,0.000541346,65,0.00257576
49,0.00336707,66,0.00262454
49,0.000568485,67,0.00159744
49,-0.00229932,68,0.00264636
49,0.00450934,69,0.0026095
49,0.00222774,70,0.00272605
49,-0.000474404,71,0.00154586
49,0.00265606,72,0.00275565
49,0.00158938,73,0.00217919
49,-9.62238e-05,74,0.00403865
49,0.00241035,75,0.00266041
49,0.00271362,76,0.00359218
49,-0.00363404,77,0.00345477
49,0.000291229,78,0.00230564
49,0.00289306,79,0.00235221
49,0.00521399,80,0.00353136
49,0.0016476,81,0.00411891
49,0.00140386,82,0.0029902
49,0.00170418,83,0.00265374
49,0.00820713,84,0.00258286
49,-0.00149753,85,0.00205197
49,-0.00127732,86,0.0031715
49,2.55986e-05,87,0.00294813
49,-0.00283393,88,0.00300361
49,0.00138646,89,0.00296292
49,-0.0011676,90,0.00246563
49,-0.00173306,91,0.00329878
49,-0.00391691,92,0.00337194
49,0.00212375,93,0.00345082
49,0.00126799,94,0.00425304
49,-0.000734535,95,0.00483885
49,-0.00946785,96,0.00476287
49,0.000279702,97,0.00429024
49,0.000870071,98,0.00330176
49,-0.00094256,99,0.00376861
49,-0.00113787,100,0.00345697
50,0.00173298,0,0.00341569
50,0.000739225,1,0.00433485
50,9.54026e-05,2,0.00327189
50,0.000431936,3,0.00408846
50,-0.0012604,4,0.00371112
50,0.00289681,5,0.00392452
50,0.00351072,6,0.00360335
50,0.00552784,7,0.00330495
50,-0.00137444,8,0.00367893
50,0.00156993,9,0.00447895
50,0.000238165,10,0.00384604
50,0.00174545,11,0.00414862
50,-0.00166659,12,0.00490524
50,-0.00173186,13,0.00504608
50,0.00292201,14,0.00343525
50,0.000755167,15,0.00340943
50,-0.00361077,16,0.00437235
50,0.0043998,17,0.00290845
50,-0.00100399,18,0.00455378
50,0.00190025,19,0.00365775
50,-0.000719358,20,0.00475046
50,0.000223043,21,0.00512243
50,-0.00101743,22,0.00462251
50,0.000659471,23,0.0040435
50,0.00446616,24,0.0044258
50,0.000820249,25,0.00397277
50,0.00689037,26,0.00585451
50,-0.00158821,27,0.00630462
50,0.0031284,28,0.00625925
50,-0.00178926,29,0.00608903
50,0.00312502,30,0.00640173
50,0.00222644,31,0.00563187
50,0.00119745,32,0.00624901
50,0.0106852,33,0.00659746
50,-0.00255108,34,0.00523019
50,-0.00767733,35,0.00650995
50,0.00131747,36,0.00743768
50,-0.00286297,37,0.0051933
50,0.00528648,38,0.00595332
50,-0.00933661,39,0.0043817
50,-0.00198254,40,0.0036425
50,-0.00395276,41,0.00367067
50,0.00244418,42,0.00414597
50,0.000829991,43,0.00313133
50,-0.00170304,44,0.00286364
50,0.00144104,45,0.00398872
50,0.00314141,46,0.00394626
50,-0.00117802,47,0.00403624
50,-0.00204708,48,0.00439612
50,-0.000651588,49,0.00323325
50,-0.0056764,50,0.0045364
50,-0.00100268,51,0.00347138
50,-0.00288971,52,0.00291756
50,-0.00126558,53,0.00372061
50,0.00181599,54,0.00359437
50,-0.00369375,55,0.00356517
50,0.00190316,56,0.00220017
50,-0.0046119,57,0.00292823
50,0.00227351,58,0.00196064
50,0.00366648,59,0.00191237
50,-0.000126884,60,0.00354678
50,0.00109529,61,0.00281359
50,-0.00467355,62,0.00226075
50,0.00273912,63,0.002409
50,0.00239322,64,0.00247046
50,0.000876109,65,0.00265567
50,0.00496472,66,0.0022024
50,0.0035089,67,0.00190675
50,0.00142044,68,0.00284576
50,-0.00324134,69,0.00261359
50,-0.000343333,70,0.0030082
50,0.00119963,71,0.00216105
50,-0.00121312,72,0.00323983
50,-0.00186806,73,0.00331283
50,0.000439376,74,0.00294225
50,0.0043181,75,0.00433111
50,-0.00434478,76,0.00263668
50,-0.00354793,77,0.00382262
50,0.00440343,78,0.00387454
50,0.00171053,79,0.00287789
50,-0.000750346,80,0.00317801
50,0.00230528,81,0.00432669
50,-0.00341585,82,0.00404206
50,0.00202495,83,0.00252564
50,0.00137815,84,0.00209074
50,0.00294573,85,0.00180771
50,1.78333e-05,86,0.00276571
50,0.00126859,87,0.00306206
50,0.0035531,88,0.00272175
50,-0.00279954,89,0.00225236
50,-0.00102263,90,0.00397287
50,-0.000800768,91,0.00263673
50,-0.00167707,92,0.00208054
50,0.00721633,93,0.0036608
50,0.00882586,94,0.00305583
50,-0.000621131,95,0.00266949
50,-0.00451549,96,0.0039786
50,0.00184154,97,0.00166812
50,-0.00446975,98,0.00236612
50,-0.00233537,99,0.00324704
50,-0.00085904,100,0.00341626
51,0.00737131,0,0.00258537
51,0.00463617,1,0.00375624
51,0.000462739,2,0.00374436
51,-0.00154742,3,0.00327786
51,-0.00104916,4,0.0028281
51,0.00342676,5,0.00293125
51,-0.00162681,6,0.00275168
51,0.0054614,7,0.00244358
51,-0.00409817,8,0.00225861
51,0.00311412,9,0.00115178
51,0.00609739,10,0.0025718
51,0.00251808,11,0.00198335
51,0.000522916,12,0.0023216
51,0.0072166,13,0.00366567
51,-0.00175667,14,0.00208296
51,-0.0110465,15,0.00279675
51,-0.00392092,16,0.00322051
51,0.00365317,17,0.00208865
51,-0.00126125,18,0.0018332
51,-0.00775101,19,0.00266064
51,0.00288973,20,0.00301915
51,0.00304773,21,0.00252662
51,-0.00381939,22,0.00309852
51,0.000139744,23,0.00314119
51,0.00167549,24,0.00144232
51,0.00257211,25,0.00307067
51,-0.00647245,26,0.00157249
51,0.00522634,27,0.00244011
51,0.00253257,28,0.00232434
51,-0.00172742,29,0.00227437
51,0.00300231,30,0.00163128
51,-0.0021428,31,0.0025521
51,-0.00587782,32,0.00247425
51,-0.00181714,33,0.00234409
51,0.000437646,34,0.00232949
51,0.000520713,35,0.00265605
51,-0.00122002,36,0.0028007
51,0.00423723,37,0.00277503
51,-0.00495577,38,0.00203031
51,-0.00357234,39,0.00174708
51,-0.00269035,40,0.00193364
51,-0.00135367,41,0.00294064
51,0.000555145,42,0.00193105
51,-0.0023328,43,0.00167328
51,-0.00207742,44,0.00150504
51,-0.000688728,45,0.00157114
51,-0.00158943,46,0.00173133
51,0.0032499,47,0.0016321
51,0.00029901,48,0.000728912
51,0.00195336,49,0.00160812
51,0.0018654,50,0.00129122
51,-0.00247559,51,0.00138807
51,-0.000549652,52,0.00160969
51,-0.00457876,53,0.00138836
51,-0.00096422,54,0.00164272
51,-0.00157001,55,0.00161826
51,0.00166421,56,0.00152247
51,0.00310514,57,0.00138824
51,-0.00206158,58,0.00109867
51,0.00456058,59,0.00106674
51,0.00485112,60,0.00165371
51,0.00122435,61,0.00155225
51,-0.000178991,62,0.00133786
51,0.00277033,63,0.00140932
51,-0.00243886,64,0.00175772
51,0.000414565,65,0.000867205
51,0.00186643,66,0.00116489
51,-5.69609e-05,67,0.00104185
51,0.00207674,68,0.00129832
51,0.00554005,69,0.00150602
51,0.00164791,70,0.00161848
51,-0.00118003,71,0.0018272
51,-0.000894456,72,0.00195045
51,-0.000252646,73,0.00196699
51,-0.00205345,74,0.000974744
51,-0.00128936,75,0.00171607
51,0.00412314,76,0.00202211
51,0.000329811,77,0.0012927
51,0.000845331,78,0.00159264
51,-0.00162403,79,0.00213705
51,0.00298987,80,0.00189306
51,0.00348661,81,0.00199526
51,0.00178035,82,0.00162035
51,0.00287088,83,0.00123149
51,0.00302884,84,0.00197189
51,-0.00282331,85,0.00185438
51,0.000211231,86,0.00204634
51,0.00530525,87,0.00196025
51,-0.00111905,88,0.00214827
51,-0.000165424,89,0.00138835
51,-0.000714758,90,0.00138075
51,-0.00228843,91,0.00143074
51,0.000495099,92,0.00103001
51,-0.000394157,93,0.00162499
51,0.00110255,94,0.00189787
51,-0.00087879,95,0.00250119
51,-0.00354937,96,0.00180643
51,-0.000395915,97,0.00138108
51,0.00220575,98,0.00159652
51,0.00113973,99,0.00167214
51,0.000489649,100,0.00120468
52,0.000190791,0,0.000960335
52,0.00101533,1,0.00145553
52,0.000163026,2,0.001711
52,-0.000853196,3,0.00126377
52,0.00128666,4,0.00122204
52,0.00371179,5,0.00133588
52,-0.00256209,6,0.00170751
52,0.0037191,7,0.0016008
52,-0.00192083,8,0.00134704
52,-0.000991615,9,0.00091112
52,-0.000149563,10,0.00126542
52,0.000299925,11,0.00108936
52,-0.001843,12,0.000936324
52,0.00206675,13,0.000963423
52,-0.000836132,14,0.00130181
52,-4.19539e-05,15,0.00122705
52,-0.00153458,16,0.00115072
52,-0.00112926,17,0.0016143
52,-0.000744969,18,0.00130394
52,0.00270711,19,0.000893084
52,0.00191058,20,0.000998326
52,-0.00253181,21,0.0016265
52,-0.00272219,22,0.0011169
52,0.000244483,23,0.00124682
52,0.00230779,24,0.00152253
52,0.00106676,25,0.00119533
52,0.00356776,26,0.000816934
52,0.000794399,27,0.00123747
52,6.78359e-05,28,0.00146045
52,-0.000355893,29,0.00104906
52,9.91213e-05,30,0.000913673
52,-0.000816935,31,0.00116579
52,0.00104664,32,0.00162064
52,-0.000378085,33,0.00124161
52,-8.66453e-06,34,0.00141394
52,-0.000344779,35,0.00135571
52,0.00099732,36,0.00105156
52,0.000175224,37,0.00106341
52,0.00339478,38,0.000821746
52,0.00202564,39,0.00125002
52,0.00306231,40,0.00108781
52,-6.25232e-05,41,0.00211846
52,0.000916179,42,0.00155564
52,-0.00118836,43,0.000855475
52,-0.00328884,44,0.00158301
52,-0.000592765,45,0.000986496
52,0.0017563,46,0.00121767
52,0.00107521,47,0.00144437
52,0.000580503,48,0.00124088
52,0.00269151,49,0.00104387
52,0.000373617,50,0.00117855
52,0.00199354,51,0.00119074
52,0.000916997,52,0.00171284
52,-0.00257547,53,0.0012817
52,0.000468228,54,0.00143029
52,-0.00227186,55,0.00128715
52,-0.00348529,56,0.0012809
52,0.0021633,57,0.0013597
52,0.00685644,58,0.00126439
52,0.00437741,59,0.000983515
52,0.00248446,60,0.00118688
52,0.00234271,61,0.00114227
52,0.000334898,62,0.00129235
52,-0.00235254,63,0.00085305
52,0.00317932,64,0.000659356
52,0.00206896,65,0.000785091
52,-0.000165567,66,0.00100149
52,0.000878608,67,0.000965521
52,0.00248864,68,0.000737572
52,0.00117557,69,0.000720294
52,0.00386044,70,0.00114449
52,0.00167829,71,0.000761269
52,7.27985e-05,72,0.000821543
52,0.00197709,73,0.000602522
52,-0.000505918,74,0.000622661
52,0.00109827,75,0.000999325
52,0.00188374,76,0.000974097
52,0.000967065,77,0.000826245
52,-0.000665521,78,0.00101112
52,-0.00189394,79,0.000783072
52,0.00244376,80,0.000723584
52,0.000659398,81,0.000653098
52,0.00311529,82,0.000608635
52,-0.00252377,83,0.000720088
52,-0.00063267,84,0.000870932
52,0.00127268,85,0.000826577
52,0.000770288,86,0.000662798
52,-0.000302223,87,0.00062533
52,0.000384936,88,0.000729748
52,0.00345371,89,0.000658371
52,0.00349805,90,0.000789554
52,0.000534525,91,0.000795101
52,0.00345504,92,0.000533287
52,-0.000371024,93,0.000747845
52,0.00294472,94,0.00103116
52,0.00134809,95,0.000621419
52,0.0023036,96,0.000526182
52,0.00247099,97,0.000820653
52,0.00105669,98,0.00101158
52,0.000933381,99,0.000755691
52,0.00188427,100,0.00101576
53,8.90311e-05,0,0.000885872
53,0.0012777,1,0.000712129
53,-0.000853715,2,0.000920505
53,-0.000213135,3,0.000575254
53,-0.00216321,4,0.000940979
53,0.00251389,5,0.000610963
53,0.00215365,6,0.00121051
53,0.00257155,7,0.000791185
53,0.00541206,8,0.000827057
53,0.00196986,9,0.000714372
53,0.000182722,10,0.000855747
53,0.00220746,11,0.00087933
53,-0.00184372,12,0.000847217
53,-8.693e-05,13,0.000897722
53,-0.00111725,14,0.000671575
53,-3.29666e-05,15,0.000785156
53,-0.00135005,16,0.0010358
53,-0.000835777,17,0.000948503
53,-0.00108568,18,0.000726785
53,0.000222457,19,0.000714703
53,0.00389536,20,0.000986085
53,-0.00023339,21,0.000448802
53,0.000421218,22,0.000417924
53,0.00114217,23,0.000755575
53,0.000409604,24,0.000554512
53,-0.000435943,25,0.000417395
53,-0.00123562,26,0.000539268
53,-0.000264536,27,0.000618228
53,-0.00027527,28,0.000589149
53,0.000958356,29,0.000545115
53,0.000604855,30,0.000375931
53,-0.00101102,31,0.000700651
53,0.000267632,32,0.00037051
53,-0.000577771,33,0.000788457
53,0.00180143,34,0.000715718
53,0.00133921,35,0.000630583
53,-0.000874775,36,0.000649792
53,-0.00129503,37,0.000477381
53,-0.00038701,38,0.000609597
53,0.00124634,39,0.000813816
53,0.00216349,40,0.000646856
53,0.00221136,41,0.000691027
53,0.000800786,42,0.000433404
53,-0.000849155,43,0.000675863
53,3.00474e-05,44,0.000624745
53,-0.000585977,45,0.000983229
53,-0.000372174,46,0.00073939
53,-0.000213618,47,0.000940007
53,0.00331568,48,0.000770773
53,-0.00108797,49,0.000811963
53,-0.000170381,50,0.000695681
53,0.000837225,51,0.000766493
53,0.00300974,52,0.00126093
53,0.00246553,53,0.00077566
53,-0.00020783,54,0.000747374
53,-0.000314931,55,0.000762235
53,-0.00192343,56,0.00140228
53,0.00280559,57,0.00109495
53,0.00172575,58,0.000883932
53,-0.00236111,59,0.000691948
53,0.00235032,60,0.000704287
53,0.00232539,61,0.000670753
53,2.29197e-05,62,0.00065088
53,0.000466283,63,0.000583803
53,0.0011041,64,0.000556175
53,0.00171614,65,0.000785308
53,0.00084079,66,0.000713176
53,-0.00217726,67,0.00077095
53,-6.26384e-05,68,0.000681519
53,0.000134375,69,0.000946432
53,-7.51709e-05,70,0.000601485
53,0.000171265,71,0.000636101
53,0.000445426,72,0.000577984
53,1.26957e-05,73,0.000850413
53,-0.00135296,74,0.000748115
53,0.000393065,75,0.000540335
53,0.000796398,76,0.00061192
53,-0.000141048,77,0.00079535
53,0.000184384,78,0.000887303
53,0.00161784,79,0.0010444
53,0.00176583,80,0.000528361
53,0.00167569,81,0.000937431
53,-0.000129903,82,0.000968699
53,0.000188198,83,0.000551945
53,0.000857129,84,0.000703162
53,0.00216739,85,0.000953171
53,-0.00219911,86,0.000649892
53,0.00107106,87,0.000837208
53,-0.00168976,88,0.00129243
53,-0.00116484,89,0.00131689
53,0.000401819,90,0.00158104
53,-0.0011574,91,0.00138725
53,-0.000646355,92,0.00132502
53,-0.00134452,93,0.00162255
53,0.00240122,94,0.00116723
53,0.00298389,95,0.000831346
53,0.00224396,96,0.000668642
53,-0.000395809,97,0.000952787
53,-0.000431088,98,0.000675793
53,0.00244129,99,0.000990666
53,0.000359067,100,0.000903442
54,0.00184379,0,0.000770842
54,0.00372941,1,0.000855962
54,-0.00067286,2,0.000941123
54,-0.00152465,3,0.00090846
54,0.000419639,4,0.000972284
54,-0.000904377,5,0.00103616
54,0.000965991,6,0.000571385
54,-0.000714558,7,0.000658202
54,0.00160942,8,0.000702696
54,-7.14511e-05,9,0.000917827
54,-0.000279846,10,0.000792592
54,-0.00116755,11,0.00101893
54,0.00263268,12,0.000878236
54,0.00363725,13,0.000875641
54,0.0016393,14,0.000920125
54,0.00205309,15,0.000724725
54,-0.00106089,16,0.000788873
54,0.00121582,17,0.000618898
54,0.00307834,18,0.000972958
54,-0.00382158,19,0.00109396
54,0.000392838,20,0.000949195
54,-0.00177902,21,0.000743792
54,0.000426909,22,0.000601112
54,-0.00255176,23,0.000717252
54,0.00207186,24,0.000683453
54,-0.00302398,25,0.000762003
54,-0.00177052,26,0.000551192
54,-0.000119986,27,0.000737366
54,-0.000379936,28,0.000716665
54,-0.000546587,29,0.000451939
54,-0.00126428,30,0.000613143
54,-0.000357459,31,0.000493649
54,-0.00059701,32,0.000330057
54,0.001285,33,0.000479887
54,-0.000748906,34,0.000721292
54,0.00208232,35,0.000656615
54,-0.00228371,36,0.000503348
54,0.00275852,37,0.000472102
54,-0.000770746,38,0.00051719
54,0.00113885,39,0.000485235
54,0.00060725,40,0.000539166
54,0.000467945,41,0.000493455
54,0.00167284,42,0.00035417
54,-0.00048575,43,0.000481804
54,-0.00145627,44,0.000443889
54,-0.00143873,45,0.000551151
54,0.000727088,46,0.000659603
54,0.000830676,47,0.000333073
54,-0.0002318,48,0.000496947
54,0.00214747,49,0.000563638
54,0.000330542,50,0.000612025
54,-5.70394e-05,51,0.000473749
54,-0.00291396,52,0.000589825
54,-0.00117809,53,0.000534627
54,-0.000677278,54,0.000637339
54,-0.00138299,55,0.000426276
54,0.00158261,56,0.000535645
54,0.000484774,57,0.000584554
54,0.000637514,58,0.000581591
54,-0.000173373,59,0.000583031
54,0.000439697,60,0.000826101
54,0.000638799,61,0.000654045
54,0.000956097,62,0.000699956
54,0.000155444,63,0.000690012
54,-0.000934675,64,0.00053344
54,0.00107871,65,0.000729499
54,-0.000284677,66,0.000452266
54,5.26104e-05,67,0.000627396
54,0.000186497,68,0.000570277
54,0.000219236,69,0.000590944
54,-0.00110381,70,0.000672704
54,0.00031942,71,0.000690588
54,0.000950475,72,0.000519709
54,-0.0012153,73,0.000622237
54,-0.000710578,74,0.00042933
54,0.0011027,75,0.000431679
54,-0.000120469,76,0.000403773
54,0.00171037,77,0.000582608
54,0.000844565,78,0.000594765
54,-0.000848436,79,0.000509811
54,-0.000604117,80,0.000512937
54,0.000531128,81,0.000609612
54,-0.000169676,82,0.000502417
54,-0.00270077,83,0.000463069
54,0.00389649,84,0.000364379
54,0.00152233,85,0.000445024
54,0.000572111,86,0.000688455
54,-0.00170316,87,0.000477306
54,0.00169325,88,0.000559836
54,0.000998335,89,0.000670548
54,0.00174378,90,0.000610595
54,0.000803,91,0.000522023
54,-0.000220192,92,0.000692986
54,0.00171245,93,0.000639468
54,0.000448662,94,0.000586752
54,-0.00126765,95,0.000555784
54,0.000649793,96,0.00054537
54,0.00176927,97,0.000399554
54,0.00088069,98,0.000713148
54,0.000215778,99,0.000493851
54,0.00116708,100,0.000584937
55,0.00103479,0,0.000436102
55,0.00105771,1,0.000425945
55,0.00113864,2,0.000490182
55,-4.48057e-05,3,0.000522484
55,0.000635309,4,0.000676656
55,0.000390569,5,0.000530931
55,0.00118438,6,0.000454252
55,0.000442197,7,0.000315974
55,0.000702072,8,0.000378929
55,-0.000526428,9,0.000487167
55,-0.000997235,10,0.00049713
55,0.000850745,11,0.000489892
55,0.000872844,12,0.000437531
55,0.000444442,13,0.000445053
55,0.000151384,14,0.00042878
55,0.000679021,15,0.000347221
55,0.000730836,16,0.000420675
55,-0.00071748,17,0.00035921
55,0.000680314,18,0.000597004
55,-0.000325497,19,0.000428341
55,-0.00123685,20,0.000409301
55,0.000158928,21,0.000437817
55,0.001376,22,0.000392314
55,-0.00150395,23,0.000368447
55,-0.000326769,24,0.000544907
55,0.00233456,25,0.000489926
55,-0.00016932,26,0.000411709
55,-3.54011e-05,27,0.000400134
55,0.00156228,28,0.000256508
55,0.00144568,29,0.000302045
55,0.00129306,30,0.000414465
55,0.000526129,31,0.000312327
55,-0.00184034,32,0.000359643
55,0.000972534,33,0.000534364
55,-0.000646051,34,0.000478752
55,-0.000271226,35,0.000490567
55,-9.43701e-05,36,0.000522239
55,-0.000150566,37,0.000393601
55,-0.000311149,38,0.000515985
55,0.00108083,39,0.000414098
55,0.0023739,40,0.00052433
55,0.000319369,41,0.000385667
55,0.00118182,42,0.000554947
55,0.00140941,43,0.000544499
55,-0.00160231,44,0.000468361
55,0.00158977,45,0.000637787
55,-0.000508031,46,0.000374075
55,0.00103175,47,0.00055811
55,0.00289126,48,0.000331687
55,0.00132021,49,0.000489967
55,0.000899618,50,0.000391841
55,0.000528744,51,0.000523736
55,0.00112254,52,0.000505963
55,0.00102844,53,0.000735984
55,-0.000730769,54,0.00057913
55,0.00153732,55,0.000769423
55,-0.000403565,56,0.000452879
55,-0.00144034,57,0.000657359
55,0.000480074,58,0.000664244
55,-0.00103371,59,0.00058263
55,0.00173054,60,0.000543891
55,0.00254851,61,0.000665771
55,0.00293589,62,0.000452208
55,0.000334337,63,0.000554639
55,0.00118253,64,0.000676342
55,-0.00144371,65,0.000469598
55,-0.00140624,66,0.000704685
55,-0.00109069,67,0.000554491
55,0.00124324,68,0.000512435
55,0.00284717,69,0.000739633
55,0.00216036,70,0.000571066
55,-0.000837292,71,0.000607729
55,0.00257,72,0.000470126
55,0.00115851,73,0.000621313
55,2.1255e-05,74,0.000622632
55,0.00143247,75,0.00106331
55,-0.0016739,76,0.000792363
55,0.00296701,77,0.000803805
55,0.000492198,78,0.00087504
55,0.00189556,79,0.000364145
55,0.0020964,80,0.00083211
55,0.00457203,81,0.000654832
55,0.00113957,82,0.00075726
55,0.00112405,83,0.00075476
55,0.000566489,84,0.000985997
55,0.0014806,85,0.000708748
55,0.0025814,86,0.000783012
55,0.000522914,87,0.00082989
55,0.00176542,88,0.000767257
55,-0.00273069,89,0.000703536
55,-0.000473343,90,0.000630357
55,0.00316038,91,0.00076167
55,0.00417816,92,0.000747567
55,0.000704033,93,0.000727448
55,0.000313337,94,0.000897638
55,-0.0021861,95,0.00091094
55,0.00104564,96,0.000761658
55,3.38318e-05,97,0.000503886
55,0.000377824,98,0.000618363
55,0.00179399,99,0.00077838
55,0.000270788,100,0.000544285
56,0.00269927,0,0.000620663
56,9.2835e-05,1,0.000594048
56,-0.00154756,2,0.000809177
56,0.00266531,3,0.000825523
56,0.000744314,4,0.000594004
56,0.00216337,5,0.000752368
56,-0.0013707,6,0.000765535
56,0.00332861,7,0.000944464
56,0.0030217,8,0.000612235
56,0.00196843,9,0.00076297
56,0.00165777,10,0.00124111
56,0.00264427,11,0.000691251
